YIL150C.cytoplasm,cytoplasm,YIL150C,MCM10,Protein DNA43,,1860,0
YIL150C.nucleus,nucleus,YIL150C,MCM10,Protein DNA43,,1860,0
YIL151C.unknown,unknown,YIL151C,,Uncharacterized protein YIL151C,,504,13
YIL152W.unknown,unknown,YIL152W,,Hypothetical 27.2 kDa protein in IMP2-DNA43 intergenic region,,,
YIL153W.cytoplasm,cytoplasm,YIL153W,RRD1,Serine/threonine-protein phosphatase 2A activator 1,2IXO,4590,131
YIL153W.nucleus,nucleus,YIL153W,RRD1,Serine/threonine-protein phosphatase 2A activator 1,2IXO,4590,131
YIL156W.cytoplasm,cytoplasm,YIL156W,UBP7,Ubiquitin carboxyl-terminal hydrolase 7,,606,48
YIL159W.bud neck,bud neck,YIL159W,BNR1,BNI1-related protein 1,,259,20
YIL160C.unknown,unknown,YIL160C,peroxisomal precursor,3-ketoacyl-CoA thiolase,1AFW,0,30
YIL161W.cytoplasm,cytoplasm,YIL161W,,Hypothetical 27.1 kDa protein in SUC2-FOX3 intergenic region,,1230,62
YIL173W.endosome,endosome,YIL173W,VTH1,Putative membrane glycoprotein YIL173W precursor,,319,0
YIR001C.cytoplasm,cytoplasm,YIR001C,SGN1,RNA-binding protein SGN1,,6490,609
YIR002C.cytoplasm,cytoplasm,YIR002C,MPH1,Putative ATP-dependent RNA helicase YIR002C,,,
YIR002C.nucleus,nucleus,YIR002C,MPH1,Putative ATP-dependent RNA helicase YIR002C,,,
YIR003W.actin,actin,YIR003W,,Uncharacterized protein YIR003W,,450,32
YIR004W.ER,ER,YIR004W,DJP1,Uncharacterized J domain-containing protein YIR004W,,8970,167
YIR005W.cytoplasm,cytoplasm,YIR005W,IST3,U2 snRNP component IST3,,922,0
YIR005W.nucleus,nucleus,YIR005W,IST3,U2 snRNP component IST3,,922,0
YIR006C.punctate composite,punctate composite,YIR006C,PAN1,Protein PAN1,,0,3
YIR008C.unknown,unknown,YIR008C,PRI1,DNA primase small subunit,,197,60
YIR009W.cytoplasm,cytoplasm,YIR009W,MSL1,U2 small nuclear ribonucleoprotein B'',,504,3
YIR009W.nucleus,nucleus,YIR009W,MSL1,U2 small nuclear ribonucleoprotein B'',,504,3
YIR010W.spindle pole,spindle pole,YIR010W,DSN1,Kinetochore-associated protein DSN1,,1310,22
YIR011C.cytoplasm,cytoplasm,YIR011C,STS1,Protein DBF8,,2120,3
YIR011C.nucleus,nucleus,YIR011C,STS1,Protein DBF8,,2120,3
YIR012W.cytoplasm,cytoplasm,YIR012W,SQT1,Ribosome assembly protein SQT1,,19700,0
YIR012W.nucleus,nucleus,YIR012W,SQT1,Ribosome assembly protein SQT1,,19700,0
YIR015W.nucleus,nucleus,YIR015W,RPR2,Ribonuclease P protein subunit RPR2,,2070,17
YIR016W.unknown,unknown,YIR016W,,Hypothetical 28.9 kDa protein in SQT1-MET28 intergenic region,,,
YIR017C.cytoplasm,cytoplasm,YIR017C,MET28,Transcriptional activator of sulfur metabolism MET28,,,
YIR017C.nucleus,nucleus,YIR017C,MET28,Transcriptional activator of sulfur metabolism MET28,,,
YIR021W.mitochondrion,mitochondrion,YIR021W,MRS1,Mitochondrial RNA-splicing protein MRS1,,5240,48
YIR022W.ER,ER,YIR022W,SEC11,Signal peptidase complex catalytic subunit SEC11,,3150,22
YIR023W.nucleus,nucleus,YIR023W,DAL81,Transcriptional activator protein DAL81,,704,0
YIR025W.unknown,unknown,YIR025W,MND2,Anaphase-promoting complex subunit MND2,,,
YIR026C.cytoplasm,cytoplasm,YIR026C,YVH1,Tyrosine-protein phosphatase YVH1,,7570,40
YIR033W.unknown,unknown,YIR033W,MGA2,Protein MGA2,,300,31
YIR038C.unknown,unknown,YIR038C,GTT1,Glutathione S-transferase I,,0,66
YJL001W.nucleus,nucleus,YJL001W,PRE3,Proteasome component PRE3 precursor,1RYP,7250,36
YJL002C.ER,ER,YJL002C,OST1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST1 precursor,,11900,85
YJL005W.unknown,unknown,YJL005W,CYR1,Adenylate cyclase,,0,75
YJL006C.nucleus,nucleus,YJL006C,CTK2,CTD kinase subunit beta,,1590,28
YJL011C.nucleus,nucleus,YJL011C,RPC17,Hypothetical 18.6 kDa protein in CCT3-CCT8 intergenic region,2CKZ,2930,319
YJL013C.cytoplasm,cytoplasm,YJL013C,MAD3,Spindle assembly checkpoint component MAD3,2I3T,3170,30
YJL013C.nucleus,nucleus,YJL013C,MAD3,Spindle assembly checkpoint component MAD3,2I3T,3170,30
YJL014W.unknown,unknown,YJL014W,CCT3,T-complex protein 1 subunit gamma,,,
YJL019W.unknown,unknown,YJL019W,MPS3,Spindle pole body assembly component MPS3,,,
YJL020C.unknown,unknown,YJL020C,BBC1,Myosin tail region-interacting protein MTI1,1TG0,,
YJL023C.unknown,unknown,YJL023C,PET130,Protein PET130,,721,67
YJL024C.early Golgi,early Golgi,YJL024C,APS3,AP-3 complex subunit sigma,,1240,2108
YJL024C.punctate composite,punctate composite,YJL024C,APS3,AP-3 complex subunit sigma,,1240,2108
YJL025W.nucleolus,nucleolus,YJL025W,RRN7,RNA polymerase I-specific transcription initiation factor RRN7,,398,15
YJL026W.cytoplasm,cytoplasm,YJL026W,RNR2,Ribonucleoside-diphosphate reductase small chain 1,2CVY,538,0
YJL026W.nucleus,nucleus,YJL026W,RNR2,Ribonucleoside-diphosphate reductase small chain 1,2CVY,538,0
YJL029C.early Golgi,early Golgi,YJL029C,VPS53,Vacuolar protein sorting-associated protein 53,,,
YJL029C.punctate composite,punctate composite,YJL029C,VPS53,Vacuolar protein sorting-associated protein 53,,,
YJL030W.cytoplasm,cytoplasm,YJL030W,MAD2,Mitotic spindle checkpoint component MAD2,,1110,24
YJL030W.nucleus,nucleus,YJL030W,MAD2,Mitotic spindle checkpoint component MAD2,,1110,24
YJL031C.unknown,unknown,YJL031C,BET4,Geranylgeranyl transferase type-2 alpha subunit,,,
YJL033W.nucleolus,nucleolus,YJL033W,HCA4,ATP-dependent RNA helicase DBP4,,7900,38
YJL034W.unknown,unknown,YJL034W,KAR2,78 kDa glucose-regulated protein homolog precursor,,337000,124
YJL035C.cytoplasm,cytoplasm,YJL035C,TAD2,tRNA-specific adenosine deaminase subunit TAD2,,830,14
YJL035C.nucleus,nucleus,YJL035C,TAD2,tRNA-specific adenosine deaminase subunit TAD2,,830,14
YJL036W.endosome,endosome,YJL036W,SNX4,Sorting nexin-4,,450,201
YJL039C.nuclear periphery,nuclear periphery,YJL039C,NUP192,Nucleoporin NUP192,,2520,194
YJL041W.nuclear periphery,nuclear periphery,YJL041W,NSP1,Nucleoporin NSP1,1O6O,2400,13
YJL042W.cytoplasm,cytoplasm,YJL042W,MHP1,MAP-homologous protein 1,,279,125
YJL043W.mitochondrion,mitochondrion,YJL043W,,Hypothetical 29.2 kDa protein in GYP6-MHP1 intergenic region,,,
YJL044C.late Golgi,late Golgi,YJL044C,GYP6,GTPase-activating protein GYP6,,2990,43
YJL047C.cytoplasm,cytoplasm,YJL047C,RTT101,Cullin-8,,0,7
YJL047C.nucleus,nucleus,YJL047C,RTT101,Cullin-8,,0,7
YJL048C.nuclear periphery,nuclear periphery,YJL048C,UBX6,UBX domain-containing protein 6,,1340,38
YJL050W.nucleus,nucleus,YJL050W,MTR4,ATP-dependent RNA helicase DOB1,,12500,47
YJL050W.nucleolus,nucleolus,YJL050W,MTR4,ATP-dependent RNA helicase DOB1,,12500,47
YJL053W.endosome,endosome,YJL053W,PEP8,Vacuolar protein sorting-associated protein 26,,,
YJL054W.mitochondrion,mitochondrion,YJL054W,TIM54,Mitochondrial import inner membrane translocase subunit TIM54,,,
YJL058C.cytoplasm,cytoplasm,YJL058C,BIT61,Target of rapamycin complex 2 subunit BIT61,,1960,28
YJL060W.cytoplasm,cytoplasm,YJL060W,BNA3,Probable aminotransferase BNA3,3B46,1600,32
YJL060W.mitochondrion,mitochondrion,YJL060W,BNA3,Probable aminotransferase BNA3,3B46,1600,32
YJL061W.nuclear periphery,nuclear periphery,YJL061W,NUP82,Nucleoporin NUP82,,9470,81
YJL063C.mitochondrion,mitochondrion,YJL063C,MRPL8,Mitochondrial 60S ribosomal protein L8,,3030,105
YJL064W.unknown,unknown,YJL064W,,Hypothetical 13.9 kDa protein in SMC3-MRPL8 intergenic region,,,
YJL065C.nucleus,nucleus,YJL065C,DLS1,Protein DLS1,,3390,29
YJL066C.mitochondrion,mitochondrion,YJL066C,MPM1,Hypothetical 28.5 kDa protein in SMC3-MRPL8 intergenic region,,3390,0
YJL069C.nucleolus,nucleolus,YJL069C,UTP18,U3 small nucleolar RNA-associated protein 18,,9570,60
YJL070C.cytoplasm,cytoplasm,YJL070C,,Uncharacterized deaminase YJL070C,,1100,63
YJL072C.unknown,unknown,YJL072C,PSF2,DNA replication complex GINS protein PSF2,,0,-115
YJL074C.nucleus,nucleus,YJL074C,SMC3,Structural maintenance of chromosomes protein 3,,2660,217
YJL076W.nucleolus,nucleolus,YJL076W,NET1,Nucleolar protein NET1,,1590,43
YJL080C.ER,ER,YJL080C,SCP160,Protein SCP160,,0,183
YJL081C.nucleus,nucleus,YJL081C,ARP4,Actin-like protein 4,,1070,86
YJL084C.cytoplasm,cytoplasm,YJL084C,ALY2,Uncharacterized protein YJL084C,,49.2,3
YJL085W.bud neck,bud neck,YJL085W,EXO70,Exocyst complex component EXO70,2B1E,4280,12
YJL085W.cell periphery,cell periphery,YJL085W,EXO70,Exocyst complex component EXO70,2B1E,4280,12
YJL085W.bud,bud,YJL085W,EXO70,Exocyst complex component EXO70,2B1E,4280,12
YJL089W.unknown,unknown,YJL089W,SIP4,Protein SIP4,,0,20
YJL090C.cytoplasm,cytoplasm,YJL090C,DPB11,DNA replication regulator DPB11,,540,19
YJL090C.nucleus,nucleus,YJL090C,DPB11,DNA replication regulator DPB11,,540,19
YJL092W.nucleus,nucleus,YJL092W,SRS2,ATP-dependent DNA helicase SRS2,,5190,42
YJL093C.unknown,unknown,YJL093C,TOK1,Outward-rectifier potassium channel TOK1,,,
YJL095W.cytoplasm,cytoplasm,YJL095W,BCK1,Serine/threonine-protein kinase BCK1/SLK1/SSP31,,112,0
YJL097W.ER,ER,YJL097W,PHS1,Protein PHS1,,0,-147
YJL097W.vacuole,vacuole,YJL097W,PHS1,Protein PHS1,,0,-147
YJL098W.cytoplasm,cytoplasm,YJL098W,SAP185,SIT4-associating protein SAP185,,11200,60
YJL100W.unknown,unknown,YJL100W,LSB6,Phosphatidylinositol 4-kinase LSB6,,56.9,-1051
YJL104W.mitochondrion,mitochondrion,YJL104W,PAM16,Mitochondrial import inner membrane translocase subunit TIM16,2GUZ,3180,2275
YJL106W.unknown,unknown,YJL106W,IME2,Meiosis induction protein kinase IME2/SME1,,,
YJL107C.unknown,unknown,YJL107C,,Uncharacterized protein YJL107C,,1480,100
YJL109C.nucleolus,nucleolus,YJL109C,UTP10,U3 small nucleolar RNA-associated protein 10,,18200,12
YJL110C.cytoplasm,cytoplasm,YJL110C,GZF3,Protein GZF3,,319,23
YJL110C.nucleus,nucleus,YJL110C,GZF3,Protein GZF3,,319,23
YJL111W.unknown,unknown,YJL111W,CCT7,T-complex protein 1 subunit eta,,,
YJL112W.mitochondrion,mitochondrion,YJL112W,MDV1,Mitochondrial division protein 1,2PQN,3730,25
YJL115W.nucleus,nucleus,YJL115W,ASF1,Anti-silencing protein 1,1ROC,6230,123
YJL122W.nucleus,nucleus,YJL122W,ALB1,Uncharacterized protein YJL122W,,4780,56
YJL124C.cytoplasm,cytoplasm,YJL124C,LSM1,Sm-like protein LSm1,,3490,76
YJL125C.nucleus,nucleus,YJL125C,GCD14,tRNA (adenine-N(1)-)-methyltransferase catalytic subunit TRM61,,7220,905
YJL128C.cytoplasm,cytoplasm,YJL128C,PBS2,MAP kinase kinase PBS2,2VKN,2160,36
YJL130C.cytoplasm,cytoplasm,YJL130C,URA2,Protein URA1,,11000,22
YJL135W.unknown,unknown,YJL135W,,Hypothetical 12.4 kDa protein in RPS21B-MRS3 intergenic region,,,
YJL137C.cytoplasm,cytoplasm,YJL137C,GLG2,Glycogen synthesis initiator protein GLG2,,981,6
YJL138C.cytoplasm,cytoplasm,YJL138C,TIF2,ATP-dependent RNA helicase eIF4A,"1QDE,1FUK",,
YJL140W.nucleus,nucleus,YJL140W,RPB4,DNA-directed RNA polymerase II 32 kDa polypeptide,1Y14,,
YJL141C.unknown,unknown,YJL141C,YAK1,Dual specificity protein kinase YAK1,,,
YJL143W.cytoplasm,cytoplasm,YJL143W,TIM17,Mitochondrial import inner membrane translocase subunit TIM17,,1210,91
YJL143W.nucleus,nucleus,YJL143W,TIM17,Mitochondrial import inner membrane translocase subunit TIM17,,1210,91
YJL144W.cytoplasm,cytoplasm,YJL144W,,Hypothetical 11.7 kDa protein in IDS2-MPI2 intergenic region,,149,15
YJL146W.cytoplasm,cytoplasm,YJL146W,IDS2,IME2-dependent-signaling protein,,1850,0
YJL146W.nucleus,nucleus,YJL146W,IDS2,IME2-dependent-signaling protein,,1850,0
YJL148W.nucleolus,nucleolus,YJL148W,RPA34,Uncharacterized protein YJL148W,,3360,-525
YJL149W.unknown,unknown,YJL149W,DAS1,F-box protein YJL149W,,195,3
YJL154C.endosome,endosome,YJL154C,VPS35,Vacuolar protein sorting-associated protein 35,,2360,320
YJL154C.vacuolar membrane,vacuolar membrane,YJL154C,VPS35,Vacuolar protein sorting-associated protein 35,,2360,320
YJL155C.cytoplasm,cytoplasm,YJL155C,6-bisphosphatase,Fructose-2,,1680,41
YJL157C.nucleus,nucleus,YJL157C,FAR1,Cyclin-dependent kinase inhibitor FAR1,,238,10
YJL159W.unknown,unknown,YJL159W,HSP150,150 kDa heat shock glycoprotein precursor,,14600,8
YJL164C.cytoplasm,cytoplasm,YJL164C,TPK1,cAMP-dependent protein kinase type 1,1FOT,4320,-171
YJL164C.nucleus,nucleus,YJL164C,TPK1,cAMP-dependent protein kinase type 1,1FOT,4320,-171
YJL168C.nucleus,nucleus,YJL168C,H3 lysine-36 specific,Histone-lysine N-methyltransferase,"1E0N,2C5Z",217,2
YJL172W.unknown,unknown,YJL172W,CPS1,Carboxypeptidase S,,721,9
YJL173C.nucleus,nucleus,YJL173C,RFA3,Replication factor-A protein 3,,4280,3196
YJL176C.nucleus,nucleus,YJL176C,SWI3,Transcription regulatory protein SWI3,2FQ3,3150,72
YJL179W.cytoplasm,cytoplasm,YJL179W,PFD1,Prefoldin subunit 1,,721,0
YJL180C.cytoplasm,cytoplasm,YJL180C,mitochondrial precursor,Protein ATP12,,6370,178
YJL183W.Golgi,Golgi,YJL183W,6-mannosyltransferase MNN11,Probable alpha-1,,3480,8
YJL184W.unknown,unknown,YJL184W,GON7,Uncharacterized protein YJL184W,,2180,-84
YJL187C.unknown,unknown,YJL187C,SWE1,Mitosis inhibitor protein kinase SWE1,,0,88
YJL194W.cytoplasm,cytoplasm,YJL194W,CDC6,Cell division control protein 6,,,
YJL194W.nucleus,nucleus,YJL194W,CDC6,Cell division control protein 6,,,
YJL199C.unknown,unknown,YJL199C,MBB1,Hypothetical 12.5 kDa protein in PRP21-UBP12 intergenic region,,,
YJL203W.nucleus,nucleus,YJL203W,PRP21,Pre-mRNA-splicing factor PRP21,,2490,-172
YJL204C.cytoplasm,cytoplasm,YJL204C,RCY1,Recyclin-1,,2700,0
YJL208C.mitochondrion,mitochondrion,YJL208C,NUC1,Mitochondrial nuclease,,3870,40
YJL210W.peroxisome,peroxisome,YJL210W,PEX2,Peroxisomal biogenesis factor 2,,339,0
YJR002W.unknown,unknown,YJR002W,MPP10,U3 small nucleolar ribonucleoprotein protein MPP10,,,
YJR005W.bud neck,bud neck,YJR005W,APL1,AP-2 complex subunit beta,,1670,34
YJR005W.cell periphery,cell periphery,YJR005W,APL1,AP-2 complex subunit beta,,1670,34
YJR006W.nucleus,nucleus,YJR006W,POL31,DNA polymerase delta small subunit,,626,43
YJR007W.cytoplasm,cytoplasm,YJR007W,SUI2,Eukaryotic translation initiation factor 2 subunit alpha,2A19,17100,42
YJR010C-A.ER,ER,YJR010C-A,SPC1,Signal peptidase complex subunit SPC1,,5550,135
YJR011C.unknown,unknown,YJR011C,,Hypothetical 30.5 kDa protein in SPC1-ILV3 intergenic region,,2560,68
YJR012C.unknown,unknown,YJR012C,,Hypothetical 23.2 kDa protein in SPC1-ILV3 intergenic region,,538,419
YJR014W.cytoplasm,cytoplasm,YJR014W,TMA22,Density-regulated protein homolog,,21600,0
YJR017C.cytoplasm,cytoplasm,YJR017C,ESS1,Peptidyl-prolyl cis-trans isomerase ESS1,,4400,-299
YJR017C.nucleus,nucleus,YJR017C,ESS1,Peptidyl-prolyl cis-trans isomerase ESS1,,4400,-299
YJR022W.cytoplasm,cytoplasm,YJR022W,LSM8,U6 snRNA-associated Sm-like protein LSm8,,1440,-685
YJR022W.nucleus,nucleus,YJR022W,LSM8,U6 snRNA-associated Sm-like protein LSm8,,1440,-685
YJR031C.Golgi,Golgi,YJR031C,GEA1,ARF guanine-nucleotide exchange factor 1,1RE0,2940,-137
YJR032W.cytoplasm,cytoplasm,YJR032W,CPR7,Peptidyl-prolyl cis-trans isomerase CYP7,,3230,41
YJR033C.unknown,unknown,YJR033C,RAV1,Regulator of V-ATPase in vacuolar membrane protein 1,,149,-3757
YJR035W.cytoplasm,cytoplasm,YJR035W,RAD26,DNA repair and recombination protein RAD26,,0,-68
YJR035W.nucleus,nucleus,YJR035W,RAD26,DNA repair and recombination protein RAD26,,0,-68
YJR041C.nucleolus,nucleolus,YJR041C,URB2,Nucleolar preribosomal-associated protein 2,,1660,32
YJR042W.nuclear periphery,nuclear periphery,YJR042W,NUP85,Nucleoporin NUP85,,7920,173
YJR043C.cytoplasm,cytoplasm,YJR043C,POL32,DNA polymerase subunit delta 3,,2410,76
YJR043C.nucleus,nucleus,YJR043C,POL32,DNA polymerase subunit delta 3,,2410,76
YJR045C.unknown,unknown,YJR045C,mitochondrial precursor,Heat shock protein SSC1,,,
YJR049C.cytoplasm,cytoplasm,YJR049C,UTR1,NAD(+) kinase,,5040,16
YJR049C.nucleus,nucleus,YJR049C,UTR1,NAD(+) kinase,,5040,16
YJR050W.cytoplasm,cytoplasm,YJR050W,ISY1,Pre-mRNA-splicing factor ISY1,,1990,17
YJR050W.nucleus,nucleus,YJR050W,ISY1,Pre-mRNA-splicing factor ISY1,,1990,17
YJR051W.mitochondrion,mitochondrion,YJR051W,OSM1,Osmotic growth protein 1,,432,18
YJR052W.cytoplasm,cytoplasm,YJR052W,RAD7,DNA repair protein RAD7,,937,37
YJR052W.nucleus,nucleus,YJR052W,RAD7,DNA repair protein RAD7,,937,37
YJR053W.spindle pole,spindle pole,YJR053W,BFA1,Mitotic check point protein BFA1,,1380,38
YJR054W.vacuole,vacuole,YJR054W,,Uncharacterized vacuolar membrane protein YJR054W,,538,0
YJR058C.bud neck,bud neck,YJR058C,APS2,AP-2 complex subunit sigma,,1390,145
YJR058C.cell periphery,cell periphery,YJR058C,APS2,AP-2 complex subunit sigma,,1390,145
YJR059W.cytoplasm,cytoplasm,YJR059W,PTK2,Serine/threonine-protein kinase PTK2/STK2,,1420,50
YJR060W.nucleus,nucleus,YJR060W,CBF1,Centromere-binding protein 1,,6890,38
YJR062C.mitochondrion,mitochondrion,YJR062C,NTA1,Protein N-terminal amidase,,1640,55
YJR063W.nucleolus,nucleolus,YJR063W,RPA12,DNA-directed RNA polymerase I 13.7 kDa polypeptide,,8450,90
YJR064W.unknown,unknown,YJR064W,CCT5,T-complex protein 1 subunit epsilon,,,
YJR065C.unknown,unknown,YJR065C,ARP3,Actin-like protein 3,,6650,0
YJR066W.unknown,unknown,YJR066W,TOR1,Serine/threonine-protein kinase TOR1,1W1N,589,5
YJR067C.cytoplasm,cytoplasm,YJR067C,YAE1,Hypothetical 16.1 kDa protein in TOR1-RFC2 intergenic region,,1500,-385
YJR067C.nucleus,nucleus,YJR067C,YAE1,Hypothetical 16.1 kDa protein in TOR1-RFC2 intergenic region,,1500,-385
YJR068W.nucleus,nucleus,YJR068W,RFC2,Replication factor C subunit 2,1SXJ,4610,31
YJR070C.cytoplasm,cytoplasm,YJR070C,LIA1,Hypothetical 36.2 kDa protein in HAM1-PEM2 intergenic region,,39900,63
YJR070C.nucleus,nucleus,YJR070C,LIA1,Hypothetical 36.2 kDa protein in HAM1-PEM2 intergenic region,,39900,63
YJR072C.cytoplasm,cytoplasm,YJR072C,NPA3,ATPase NPA3,,15200,141
YJR073C.ER,ER,YJR073C,OPI3,Methylene-fatty-acyl-phospholipid synthase,,5890,203
YJR073C.vacuole,vacuole,YJR073C,OPI3,Methylene-fatty-acyl-phospholipid synthase,,5890,203
YJR074W.cytoplasm,cytoplasm,YJR074W,MOG1,Nuclear import protein MOG1,1EQ6,2840,29
YJR075W.Golgi,Golgi,YJR075W,HOC1,Putative glycosyltransferase HOC1,,7160,8
YJR076C.bud neck,bud neck,YJR076C,CDC11,Cell division control protein 11,,9280,62
YJR076C.cell periphery,cell periphery,YJR076C,CDC11,Cell division control protein 11,,9280,62
YJR082C.nucleus,nucleus,YJR082C,EAF6,Chromatin modification-related protein EAF6,,504,184
YJR083C.unknown,unknown,YJR083C,ACF4,Hypothetical 35.5 kDa protein in MIR1-STE18 intergenic region,,1140,57
YJR084W.cytoplasm,cytoplasm,YJR084W,CSN12,Cop9 signalosome complex subunit 12,,1510,25
YJR084W.nucleus,nucleus,YJR084W,CSN12,Cop9 signalosome complex subunit 12,,1510,25
YJR086W.cytoplasm,cytoplasm,YJR086W,STE18,Guanine nucleotide-binding protein subunit gamma,,5550,0
YJR086W.punctate composite,punctate composite,YJR086W,STE18,Guanine nucleotide-binding protein subunit gamma,,5550,0
YJR087W.unknown,unknown,YJR087W,,Hypothetical 13.1 kDa protein in STE18-GRR1 intergenic region,,,
YJR089W.nucleus,nucleus,YJR089W,BIR1,Protein BIR1,,,
YJR089W.spindle pole,spindle pole,YJR089W,BIR1,Protein BIR1,,,
YJR089W.microtubule,microtubule,YJR089W,BIR1,Protein BIR1,,,
YJR090C.unknown,unknown,YJR090C,GRR1,SCF E3 ubiquitin ligase complex F-box protein GRR1,,,
YJR091C.unknown,unknown,YJR091C,JSN1,Protein JSN1,,784,43
YJR092W.bud neck,bud neck,YJR092W,BUD4,Bud site selection protein 4,,1600,0
YJR093C.unknown,unknown,YJR093C,FIP1,Pre-mRNA polyadenylation factor FIP1,,1310,72
YJR094C.unknown,unknown,YJR094C,IME1,Meiosis-inducing protein 1,,,
YJR101W.mitochondrion,mitochondrion,YJR101W,RSM26,Hypothetical 30.2 kDa protein in YUH1-URA8 intergenic region,,2060,93
YJR102C.unknown,unknown,YJR102C,VPS25,Vacuolar protein sorting-associated protein 25,1XB4,,
YJR104C.cytoplasm,cytoplasm,YJR104C,SOD1,Superoxide dismutase [Cu-Zn],1F1G,519000,-404
YJR104C.nucleus,nucleus,YJR104C,SOD1,Superoxide dismutase [Cu-Zn],1F1G,519000,-404
YJR109C.cytoplasm,cytoplasm,YJR109C,CPA2,Carbamoyl-phosphate synthase arginine-specific large chain,,18000,7
YJR112W.spindle pole,spindle pole,YJR112W,NNF1,Kinetochore-associated protein NNF1,,2070,170
YJR113C.mitochondrion,mitochondrion,YJR113C,RSM7,Putative 40S ribosomal protein YJR113C,,1340,38
YJR120W.unknown,unknown,YJR120W,,Putative uncharacterized protein YJR120W precursor,,,
YJR121W.mitochondrion,mitochondrion,YJR121W,mitochondrial precursor,ATP synthase subunit beta,2HLD,164000,6627
YJR123W.unknown,unknown,YJR123W,RPS5,40S ribosomal protein S5,,,
YJR125C.unknown,unknown,YJR125C,ENT3,Epsin-3,,,
YJR132W.cytoplasm,cytoplasm,YJR132W,NMD5,Nonsense-mediated mRNA decay protein 5,,13500,61
YJR132W.nucleus,nucleus,YJR132W,NMD5,Nonsense-mediated mRNA decay protein 5,,13500,61
YJR134C.early Golgi,early Golgi,YJR134C,SGM1,Hypothetical 81.2 kDa protein in NMD5-HOM6 intergenic region,,300,1950
YJR134C.Golgi,Golgi,YJR134C,SGM1,Hypothetical 81.2 kDa protein in NMD5-HOM6 intergenic region,,300,1950
YJR135C.nucleus,nucleus,YJR135C,MCM22,Central kinetochore subunit MCM22,,1030,-150
YJR135C.spindle pole,spindle pole,YJR135C,MCM22,Central kinetochore subunit MCM22,,1030,-150
YJR135W-A.unknown,unknown,YJR135W-A,TIM8,Mitochondrial import inner membrane translocase subunit TIM8,3CJH,,
YJR136C.cytoplasm,cytoplasm,YJR136C,,Hypothetical 48.6 kDa protein in NMD5-HOM6 intergenic region,,1470,151
YJR137C.cytoplasm,cytoplasm,YJR137C,ECM17,Sulfite reductase [NADPH] subunit beta,,2900,125
YJR145C.cytoplasm,cytoplasm,YJR145C,RPS4A,40S ribosomal protein S4,,573,53
YJR148W.cytoplasm,cytoplasm,YJR148W,cytosolic,Branched-chain-amino-acid aminotransferase,,25900,0
YJR148W.nucleus,nucleus,YJR148W,cytosolic,Branched-chain-amino-acid aminotransferase,,25900,0
YKL002W.endosome,endosome,YKL002W,DID4,DOA4-independent degradation protein 4,2V6X,,
YKL006C-A.cytoplasm,cytoplasm,YKL006C-A,SFT1,Protein transport protein SFT1,,0,16
YKL006C-A.nucleus,nucleus,YKL006C-A,SFT1,Protein transport protein SFT1,,0,16
YKL007W.actin,actin,YKL007W,CAP1,F-actin capping protein subunit alpha,,4380,-202
YKL009W.nucleus,nucleus,YKL009W,MRT4,mRNA turnover protein 4,,18200,73
YKL009W.nucleolus,nucleolus,YKL009W,MRT4,mRNA turnover protein 4,,18200,73
YKL010C.cytoplasm,cytoplasm,YKL010C,UFD4,Ubiquitin fusion degradation protein 4,,7380,11
YKL010C.nucleus,nucleus,YKL010C,UFD4,Ubiquitin fusion degradation protein 4,,7380,11
YKL011C.mitochondrion,mitochondrion,YKL011C,mitochondrial precursor,Cruciform cutting endonuclease 1,,0,65
YKL012W.nucleus,nucleus,YKL012W,PRP40,Pre-mRNA-processing protein PRP40,"1O6W,2B7E",,
YKL013C.actin,actin,YKL013C,ARC19,ARP2/3 complex 20 kDa subunit,,9020,-224
YKL014C.nucleolus,nucleolus,YKL014C,URB1,Nucleolar preribosomal-associated protein 1,,5890,45
YKL016C.mitochondrion,mitochondrion,YKL016C,mitochondrial,ATP synthase D chain,,6820,16
YKL018W.unknown,unknown,YKL018W,SWD2,COMPASS component SWD2,,704,26
YKL019W.vacuole,vacuole,YKL019W,RAM2,Protein farnesyltransferase/geranylgeranyltransferase type I alpha subunit,,396,26
YKL020C.cytoplasm,cytoplasm,YKL020C,SPT23,Protein SPT23,,432,34
YKL022C.nucleus,nucleus,YKL022C,CDC16,Anaphase-promoting complex subunit CDC16,,2750,66
YKL023W.cytoplasm,cytoplasm,YKL023W,,Hypothetical 32.3 kDa protein in URA6-CDC16 intergenic region,,1730,44
YKL025C.cytoplasm,cytoplasm,YKL025C,PAN3,PAB-dependent poly(A)-specific ribonuclease subunit PAN3,,1600,36
YKL028W.nucleus,nucleus,YKL028W,TFA1,Transcription initiation factor IIE subunit alpha,,35900,28
YKL029C.mitochondrion,mitochondrion,YKL029C,mitochondrial precursor,NAD-dependent malic enzyme,,10500,29
YKL033W.cytoplasm,cytoplasm,YKL033W,,Hypothetical 118.9 kDa protein in PTM1-IXR1 intergenic region,,721,0
YKL034W.unknown,unknown,YKL034W,TUL1,Transmembrane ubiquitin ligase 1,,,
YKL035W.cytoplasm,cytoplasm,YKL035W,UGP1,UTP--glucose-1-phosphate uridylyltransferase,2I5K,17200,57
YKL036C.unknown,unknown,YKL036C,,Hypothetical 14.9 kDa protein in PTM1-IXR1 intergenic region,,,
